Date,Surface,Court,Team1,Odd1,Rank1,Pts1,Weight1,Height1,Hand1,Team2,Odd2,Rank2,Pts2,Weight2,Height2,Hand2,Winner
2022-01-20,1,1,Rublev A.,1.05,6.0,4785.0,68.0,188.0,1,Berankis R.,10.21,93.0,761.0,70.0,175.0,1,1
2022-01-20,1,1,Rinderknech A.,3.23,48.0,1178.0,86.0,196.0,1,Evans D.,1.35,24.0,1957.0,75.0,175.0,1,2
2022-01-20,1,1,Andujar P.,2.53,83.0,800.0,76.0,180.0,1,Molcan A.,1.52,74.0,839.0,73.0,178.0,1,1
2022-01-20,1,1,Tiafoe F.,3.24,34.0,1467.0,77.0,188.0,1,Fritz T.,1.34,22.0,2175.0,84.0,193.0,1,2
2022-01-20,1,1,Kohlschreiber P.,6.5,134.0,533.0,70.0,178.0,1,Bautista Agut R.,1.11,18.0,2385.0,76.0,183.0,1,2
2022-01-20,1,1,Auger-Aliassime F.,1.22,9.0,3608.0,84.0,188.0,1,Davidovich Fokina A.,4.26,50.0,1160.0,80.0,183.0,1,1
2022-01-20,1,1,Majchrzak K.,4.08,107.0,708.0,78.0,180.0,1,De Minaur A.,1.24,42.0,1316.0,69.0,180.0,1,2
2022-01-20,1,1,Tsitsipas S.,1.05,4.0,6540.0,83.0,193.0,1,Baez S.,10.43,88.0,791.0,70.0,70.0,1,1
2022-01-20,1,1,Paire B.,5.85,56.0,1075.0,80.0,196.0,1,Dimitrov G.,1.13,28.0,1821.0,80.0,191.0,1,1
2022-01-20,1,1,Daniel T.,3.75,120.0,606.0,76.0,191.0,1,Murray A.,1.27,113.0,671.0,84.0,191.0,1,1
2022-01-20,1,1,Gasquet R.,4.07,81.0,807.0,75.0,185.0,1,Van De Zandschulp B.,1.24,57.0,1069.0,83.0,188.0,1,2
2022-01-20,1,1,Medvedev D.,1.15,2.0,8935.0,81.0,198.0,1,Kyrgios N.,5.58,115.0,648.0,85.0,193.0,1,1
2022-01-20,1,1,Sinner J.,1.05,10.0,3390.0,76.0,188.0,1,Johnson S.,10.41,104.0,724.0,86.0,188.0,1,1
2022-01-21,1,1,Sonego L.,1.53,26.0,1860.0,76.0,191.0,1,Kecmanovic M.,2.53,77.0,836.0,75.0,183.0,1,2
2022-01-21,1,1,Monfils G.,1.07,20.0,2373.0,80.0,193.0,1,Garin C.,8.6,19.0,2375.0,85.0,185.0,1,1
2022-01-21,1,1,Berrettini M.,2.22,7.0,4568.0,95.0,196.0,1,Alcaraz C.,1.67,31.0,1609.0,72.0,185.0,1,1
2022-01-21,1,1,Shapovalov D.,1.79,14.0,2593.0,76.0,183.0,2,Opelka R.,2.04,29.0,1776.0,100.0,211.0,1,1
2022-01-21,1,1,Korda S.,2.22,43.0,1286.0,77.0,196.0,1,Carreno Busta P.,1.66,21.0,2305.0,78.0,188.0,1,2
2022-01-21,1,1,Albot R.,19.8,124.0,587.0,69.0,175.0,1,Zverev A.,1.01,3.0,7970.0,86.0,198.0,1,2
2022-01-21,1,1,Nadal R.,1.18,5.0,4875.0,85.0,185.0,2,Khachanov K.,4.81,30.0,1748.0,88.0,198.0,1,1
2022-01-21,1,1,Mannarino A.,4.01,69.0,879.0,70.0,180.0,2,Karatsev A.,1.24,15.0,2553.0,85.0,185.0,1,1
2022-01-22,1,1,Bautista Agut R.,1.73,18.0,2385.0,76.0,183.0,1,Fritz T.,2.12,22.0,2175.0,84.0,193.0,1,2
2022-01-22,1,1,Tsitsipas S.,1.1,4.0,6540.0,83.0,193.0,1,Paire B.,6.97,56.0,1075.0,80.0,196.0,1,1
2022-01-22,1,1,O Connell C.,2.45,175.0,383.0,78.0,183.0,1,Cressy M.,1.56,70.0,875.0,91.0,198.0,1,2
2022-01-22,1,1,Van De Zandschulp B.,14.02,57.0,1069.0,83.0,188.0,1,Medvedev D.,1.03,2.0,8935.0,81.0,198.0,1,2
2022-01-22,1,1,Auger-Aliassime F.,1.84,9.0,3608.0,84.0,188.0,1,Evans D.,1.98,24.0,1957.0,75.0,175.0,1,1
2022-01-22,1,1,Sinner J.,1.09,10.0,3390.0,76.0,188.0,1,Daniel T.,7.9,120.0,606.0,76.0,191.0,1,1
2022-01-22,1,1,Andujar P.,10.08,83.0,800.0,76.0,180.0,1,De Minaur A.,1.05,42.0,1316.0,69.0,180.0,1,2
2022-01-22,1,1,Rublev A.,1.3,6.0,4785.0,68.0,188.0,1,Cilic M.,3.55,27.0,1840.0,89.0,198.0,1,2
2022-01-23,1,1,Nadal R.,1.03,5.0,4875.0,85.0,185.0,2,Mannarino A.,12.79,69.0,879.0,70.0,180.0,2,1
2022-01-23,1,1,Shapovalov D.,4.18,14.0,2593.0,76.0,183.0,2,Zverev A.,1.23,3.0,7970.0,86.0,198.0,1,1
2022-01-23,1,1,Monfils G.,1.25,20.0,2373.0,80.0,193.0,1,Kecmanovic M.,3.96,77.0,836.0,75.0,183.0,1,1
2022-01-23,1,1,Berrettini M.,1.45,7.0,4568.0,95.0,196.0,1,Carreno Busta P.,2.78,21.0,2305.0,78.0,188.0,1,1
2022-01-24,1,1,Cilic M.,2.25,27.0,1840.0,89.0,198.0,1,Auger-Aliassime F.,1.65,9.0,3608.0,84.0,188.0,1,2
2022-01-24,1,1,Cressy M.,13.2,70.0,875.0,91.0,198.0,1,Medvedev D.,1.03,2.0,8935.0,81.0,198.0,1,2
2022-01-24,1,1,Sinner J.,1.39,10.0,3390.0,76.0,188.0,1,De Minaur A.,3.0,42.0,1316.0,69.0,180.0,1,1
2022-01-24,1,1,Fritz T.,2.47,22.0,2175.0,84.0,193.0,1,Tsitsipas S.,1.55,4.0,6540.0,83.0,193.0,1,2
2022-01-25,1,1,Shapovalov D.,3.25,14.0,2593.0,76.0,183.0,2,Nadal R.,1.34,5.0,4875.0,85.0,185.0,2,2
2022-01-25,1,1,Berrettini M.,1.57,7.0,4568.0,95.0,196.0,1,Monfils G.,2.41,20.0,2373.0,80.0,193.0,1,1
2022-01-26,1,1,Sinner J.,1.68,10.0,3390.0,76.0,188.0,1,Tsitsipas S.,2.21,4.0,6540.0,83.0,193.0,1,2
2022-01-26,1,1,Medvedev D.,1.12,2.0,8935.0,81.0,198.0,1,Auger-Aliassime F.,6.47,9.0,3608.0,84.0,188.0,1,1
2022-01-28,1,1,Berrettini M.,2.98,7.0,4568.0,95.0,196.0,1,Nadal R.,1.4,5.0,4875.0,85.0,185.0,2,2
2022-01-28,1,1,Tsitsipas S.,3.29,4.0,6540.0,83.0,193.0,1,Medvedev D.,1.35,2.0,8935.0,81.0,198.0,1,2
2022-01-30,1,1,Nadal R.,2.56,5.0,4875.0,85.0,185.0,2,Medvedev D.,1.53,2.0,8935.0,81.0,198.0,1,1
2022-01-31,3,1,Martinez P.,1.61,61.0,1026.0,76.0,185.0,1,Monteiro T.,2.28,92.0,754.0,78.0,183.0,2,1
2022-01-31,3,1,Varillas J.P.,1.81,129.0,567.0,77.0,185.0,1,Bagnis F.,1.97,74.0,863.0,82.0,183.0,2,1
2022-02-01,3,1,Munar J.,1.47,88.0,773.0,78.0,183.0,1,Paire B.,2.66,54.0,1120.0,80.0,196.0,1,1
2022-02-01,3,1,Londero J.I.,2.13,139.0,512.0,70.0,180.0,1,Hanfmann Y.,1.7,120.0,605.0,84.0,193.0,1,1
2022-02-01,3,1,Rune H.,1.58,97.0,742.0,77.0,188.0,1,Carballes Baena R.,2.35,76.0,831.0,76.0,180.0,1,2
2022-02-01,3,1,Jarry N.,1.71,149.0,460.0,87.0,198.0,1,Etcheverry T.,2.12,128.0,574.0,82.0,196.0,1,2
2022-02-01,3,1,Martin A.,4.01,115.0,624.0,73.0,175.0,1,Ramos-Vinolas A.,1.24,44.0,1259.0,80.0,188.0,2,2
2022-02-01,3,1,Galan D.E.,1.74,127.0,582.0,72.0,191.0,1,Dellien H.,2.08,109.0,684.0,75.0,180.0,1,1
2022-02-01,3,1,Delbonis F.,1.49,41.0,1312.0,88.0,191.0,2,Taberner C.,2.6,105.0,707.0,78.0,183.0,1,2
2022-02-01,3,1,Cerundolo F.,1.92,111.0,651.0,78.0,185.0,1,Tabilo A.,1.88,144.0,483.0,75.0,188.0,1,2
2022-02-01,3,1,Baez S.,1.19,77.0,831.0,70.0,70.0,1,Verdasco F.,4.64,200.0,325.0,87.0,185.0,2,1
2022-02-02,3,1,Munar J.,1.58,88.0,773.0,78.0,183.0,1,Galan D.E.,2.36,127.0,582.0,72.0,191.0,1,2
2022-02-02,3,1,Londero J.I.,2.56,139.0,512.0,70.0,180.0,1,Martinez P.,1.5,61.0,1026.0,76.0,185.0,1,1
2022-02-02,3,1,Etcheverry T.,1.46,128.0,574.0,82.0,196.0,1,Milojevic N.,2.73,136.0,525.0,76.0,188.0,1,2
2022-02-03,3,1,Ramos-Vinolas A.,1.65,44.0,1259.0,80.0,188.0,2,Varillas J.P.,2.23,129.0,567.0,77.0,185.0,1,1
2022-02-03,3,1,Sonego L.,1.58,23.0,1937.0,76.0,191.0,1,Carballes Baena R.,2.36,76.0,831.0,76.0,180.0,1,1
2022-02-03,3,1,Baez S.,2.01,77.0,831.0,70.0,70.0,1,Garin C.,1.8,18.0,2420.0,85.0,185.0,1,1
2022-02-04,3,1,Tabilo A.,1.71,144.0,483.0,75.0,188.0,1,Taberner C.,2.13,105.0,707.0,78.0,183.0,1,1
2022-02-04,3,1,Ramos-Vinolas A.,2.31,44.0,1259.0,80.0,188.0,2,Sonego L.,1.61,23.0,1937.0,76.0,191.0,1,1
2022-02-04,3,1,Londero J.I.,1.45,139.0,512.0,70.0,180.0,1,Milojevic N.,2.76,136.0,525.0,76.0,188.0,1,1
2022-02-04,3,1,Galan D.E.,4.61,127.0,582.0,72.0,191.0,1,Schwartzman D.,1.19,14.0,2640.0,64.0,170.0,1,2
2022-02-05,3,1,Tabilo A.,2.76,144.0,483.0,75.0,188.0,1,Baez S.,1.44,77.0,831.0,70.0,70.0,1,1
2022-02-05,3,1,Schwartzman D.,1.34,14.0,2640.0,64.0,170.0,1,Tabilo A.,3.21,144.0,483.0,75.0,188.0,1,2
2022-02-05,3,1,Ramos-Vinolas A.,1.59,44.0,1259.0,80.0,188.0,2,Londero J.I.,2.35,139.0,512.0,70.0,180.0,1,1
2022-02-06,3,1,Tabilo A.,2.14,144.0,483.0,75.0,188.0,1,Ramos-Vinolas A.,1.71,44.0,1259.0,80.0,188.0,2,2
2022-01-31,1,2,Goffin D.,1.85,52.0,1141.0,68.0,180.0,1,Bonzi B.,1.95,68.0,924.0,82.0,183.0,1,1
2022-01-31,1,2,Griekspoor T.,1.64,62.0,1011.0,85.0,188.0,1,Bublik A.,2.24,35.0,1433.0,76.0,196.0,1,2
2022-02-01,1,2,Krajinovic F.,1.82,36.0,1414.0,75.0,185.0,1,Popyrin A.,1.98,65.0,965.0,78.0,196.0,1,1
2022-02-01,1,2,Herbert P.H.,1.53,113.0,643.0,79.0,188.0,1,Gojowczyk P.,2.5,96.0,742.0,83.0,188.0,1,1
2022-02-01,1,2,Zuk K.,1.76,172.0,379.0,77.0,183.0,1,Tsonga J.W.,2.05,259.0,225.0,91.0,188.0,1,2
2022-02-01,1,2,Molcan A.,1.39,72.0,876.0,73.0,178.0,1,Dzumhur D.,2.98,152.0,447.0,70.0,175.0,1,2
2022-02-01,1,2,Pouille L.,2.01,156.0,442.0,81.0,185.0,1,Simon G.,1.8,130.0,553.0,70.0,183.0,1,2
2022-02-01,1,2,Gaston H.,2.38,69.0,921.0,68.0,173.0,2,Kwon S.W.,1.57,55.0,1120.0,72.0,180.0,1,2
2022-02-01,1,2,Moutet C.,1.67,89.0,772.0,71.0,175.0,2,Ymer M.,2.19,83.0,793.0,75.0,183.0,1,2
2022-02-02,1,2,Mcdonald M.,1.66,56.0,1119.0,73.0,178.0,1,Ivashka I.,2.21,48.0,1159.0,83.0,196.0,1,1
2022-02-02,1,2,Humbert U.,1.43,40.0,1318.0,73.0,188.0,2,Gasquet R.,2.8,75.0,852.0,75.0,185.0,1,2
2022-02-02,1,2,Davidovich Fokina A.,1.77,47.0,1160.0,80.0,183.0,1,Mannarino A.,2.03,58.0,1049.0,70.0,180.0,2,2
2022-02-02,1,2,Herbert P.H.,2.51,113.0,643.0,79.0,188.0,1,Bublik A.,1.52,35.0,1433.0,76.0,196.0,1,2
2022-02-02,1,2,Tsonga J.W.,2.97,259.0,225.0,91.0,188.0,1,Krajinovic F.,1.39,36.0,1414.0,75.0,185.0,1,2
2022-02-02,1,2,Simon G.,5.48,130.0,553.0,70.0,183.0,1,Bautista Agut R.,1.15,19.0,2385.0,76.0,183.0,1,2
2022-02-03,1,2,Dzumhur D.,2.34,152.0,447.0,70.0,175.0,1,Basilashvili N.,1.6,21.0,2016.0,79.0,185.0,1,1
2022-02-03,1,2,Goffin D.,2.37,52.0,1141.0,68.0,180.0,1,Mannarino A.,1.58,58.0,1049.0,70.0,180.0,2,2
2022-02-03,1,2,Gasquet R.,2.65,75.0,852.0,75.0,185.0,1,Kwon S.W.,1.47,55.0,1120.0,72.0,180.0,1,1
2022-02-03,1,2,Zverev A.,1.14,3.0,7780.0,86.0,198.0,1,Mcdonald M.,5.63,56.0,1119.0,73.0,178.0,1,1
2022-02-03,1,2,Monfils G.,1.25,16.0,2553.0,80.0,193.0,1,Ymer M.,3.88,83.0,793.0,75.0,183.0,1,2
2022-02-04,1,2,Krajinovic F.,1.41,36.0,1414.0,75.0,185.0,1,Dzumhur D.,2.89,152.0,447.0,70.0,175.0,1,1
2022-02-04,1,2,Bublik A.,2.78,35.0,1433.0,76.0,196.0,1,Bautista Agut R.,1.44,19.0,2385.0,76.0,183.0,1,1
2022-02-04,1,2,Ymer M.,1.65,83.0,793.0,75.0,183.0,1,Gasquet R.,2.23,75.0,852.0,75.0,185.0,1,1
2022-02-04,1,2,Zverev A.,1.19,3.0,7780.0,86.0,198.0,1,Mannarino A.,4.59,58.0,1049.0,70.0,180.0,2,1
2022-02-05,1,2,Krajinovic F.,2.02,36.0,1414.0,75.0,185.0,1,Bublik A.,1.8,35.0,1433.0,76.0,196.0,1,2
2022-02-05,1,2,Zverev A.,1.11,3.0,7780.0,86.0,198.0,1,Ymer M.,6.73,83.0,793.0,75.0,183.0,1,1
2022-02-06,1,2,Bublik A.,5.67,35.0,1433.0,76.0,196.0,1,Zverev A.,1.14,3.0,7780.0,86.0,198.0,1,1
2022-01-31,1,1,Albot R.,1.25,108.0,695.0,69.0,175.0,1,Gaio F.,3.89,174.0,371.0,84.0,180.0,1,1
2022-01-31,1,1,Berankis R.,1.65,82.0,796.0,70.0,175.0,1,Halys Q.,2.21,141.0,500.0,78.0,191.0,1,2
2022-01-31,1,1,Kovalik J.,2.56,168.0,390.0,82.0,183.0,1,Bhambri Y.,1.5,862.0,18.0,77.0,183.0,1,2
2022-01-31,1,1,Gunneswaran P.,3.12,228.0,278.0,80.0,188.0,2,Altmaier D.,1.35,85.0,787.0,80.0,188.0,1,2
2022-02-01,1,1,Gerasimov E.,2.74,104.0,714.0,84.0,183.0,1,Ruusuvuori E.,1.44,87.0,783.0,79.0,188.0,1,2
2022-02-01,1,1,Majchrzak K.,1.47,95.0,743.0,78.0,180.0,1,Clarke J.,2.64,196.0,329.0,83.0,183.0,1,1
2022-02-01,1,1,Vukic A.,1.45,140.0,504.0,85.0,188.0,1,Grenier H.,2.73,158.0,421.0,85.0,196.0,1,1
2022-02-01,1,1,Novak D.,1.59,117.0,616.0,80.0,183.0,1,Zapata Miralles B.,2.33,126.0,586.0,79.0,183.0,1,2
2022-02-01,1,1,Kopriva V.,1.67,193.0,338.0,69.0,178.0,1,Ilkel C.,2.2,183.0,352.0,82.0,183.0,1,1
2022-02-01,1,1,Ramanathan R.,2.37,182.0,353.0,80.0,188.0,1,Travaglia S.,1.58,93.0,744.0,80.0,185.0,1,2
2022-02-02,1,1,Halys Q.,2.25,141.0,500.0,78.0,191.0,1,Majchrzak K.,1.64,95.0,743.0,78.0,180.0,1,2
2022-02-02,1,1,Altmaier D.,1.99,85.0,787.0,80.0,188.0,1,Albot R.,1.82,108.0,695.0,69.0,175.0,1,1
2022-02-02,1,1,Sousa J.,2.24,137.0,522.0,74.0,185.0,1,Mager G.,1.64,67.0,947.0,81.0,96.0,1,1
2022-02-02,1,1,Musetti L.,2.3,66.0,960.0,78.0,185.0,1,Vukic A.,1.62,140.0,504.0,85.0,188.0,1,1
2022-02-03,1,1,Vesely J.,1.51,80.0,819.0,92.0,198.0,2,Zapata Miralles B.,2.54,126.0,586.0,79.0,183.0,1,1
2022-02-03,1,1,Ruusuvuori E.,1.2,87.0,783.0,79.0,188.0,1,Kopriva V.,4.46,193.0,338.0,69.0,178.0,1,1
2022-02-03,1,1,Karatsev A.,1.31,15.0,2633.0,85.0,185.0,1,Ymer E.,3.44,163.0,410.0,78.0,183.0,1,2
2022-02-03,1,1,Travaglia S.,1.43,93.0,744.0,80.0,185.0,1,Bhambri Y.,2.79,862.0,18.0,77.0,183.0,1,1
2022-02-04,1,1,Majchrzak K.,1.63,95.0,743.0,78.0,180.0,1,Musetti L.,2.26,66.0,960.0,78.0,185.0,1,1
2022-02-04,1,1,Ruusuvuori E.,1.36,87.0,783.0,79.0,188.0,1,Vesely J.,3.11,80.0,819.0,92.0,198.0,2,1
2022-02-04,1,1,Altmaier D.,1.55,85.0,787.0,80.0,188.0,1,Sousa J.,2.46,137.0,522.0,74.0,185.0,1,2
2022-02-04,1,1,Ymer E.,1.78,163.0,410.0,78.0,183.0,1,Travaglia S.,2.05,93.0,744.0,80.0,185.0,1,1
2022-02-05,1,1,Majchrzak K.,3.18,95.0,743.0,78.0,180.0,1,Ruusuvuori E.,1.35,87.0,783.0,79.0,188.0,1,2
2022-02-05,1,1,Sousa J.,2.05,137.0,522.0,74.0,185.0,1,Ymer E.,1.76,163.0,410.0,78.0,183.0,1,1
2022-02-06,1,1,Sousa J.,4.98,137.0,522.0,74.0,185.0,1,Ruusuvuori E.,1.17,87.0,783.0,79.0,188.0,1,1
2022-02-07,3,1,Lajovic D.,1.59,37.0,1371.0,78.0,183.0,1,Paire B.,2.35,50.0,1120.0,80.0,196.0,1,1
2022-02-07,3,1,Kecmanovic M.,1.96,64.0,971.0,75.0,183.0,1,Djere L.,1.83,56.0,1076.0,80.0,185.0,1,1
2022-02-07,3,1,Dellien H.,1.41,103.0,684.0,75.0,180.0,1,Verdasco F.,2.87,201.0,325.0,87.0,185.0,2,2
2022-02-07,3,1,Cerundolo F.,1.73,107.0,651.0,78.0,185.0,1,Bagnis F.,2.1,76.0,860.0,82.0,183.0,2,1
2022-02-07,3,1,Cuevas P.,2.74,96.0,715.0,80.0,180.0,1,Coria F.,1.44,65.0,971.0,73.0,180.0,1,2
2022-02-08,3,1,Etcheverry T.,2.17,127.0,561.0,82.0,196.0,1,Munar J.,1.68,90.0,737.0,78.0,183.0,1,2
2022-02-08,3,1,Jarry N.,1.99,145.0,472.0,87.0,198.0,1,Carballes Baena R.,1.81,78.0,835.0,76.0,180.0,1,2
2022-02-08,3,1,Monteiro T.,2.02,104.0,680.0,78.0,183.0,2,Ramos-Vinolas A.,1.77,32.0,1499.0,80.0,188.0,2,1
2022-02-08,3,1,Rune H.,2.42,88.0,742.0,77.0,188.0,1,Baez S.,1.55,74.0,866.0,70.0,70.0,1,2
2022-02-08,3,1,Tabilo A.,2.46,112.0,630.0,75.0,188.0,1,Martinez P.,1.53,61.0,1014.0,76.0,185.0,1,2
2022-02-08,3,1,Londero J.I.,1.86,130.0,557.0,70.0,180.0,1,Andujar P.,1.93,73.0,870.0,76.0,180.0,1,2
2022-02-08,3,1,Delbonis F.,1.45,42.0,1312.0,88.0,191.0,2,Del Potro J.M.,2.72,753.0,28.0,97.0,198.0,1,1
2022-02-09,3,1,Lajovic D.,1.92,37.0,1371.0,78.0,183.0,1,Coria F.,1.87,65.0,971.0,73.0,180.0,1,2
2022-02-09,3,1,Verdasco F.,3.04,201.0,325.0,87.0,185.0,2,Monteiro T.,1.37,104.0,680.0,78.0,183.0,2,1
2022-02-09,3,1,Ruud C.,1.21,8.0,4065.0,77.0,183.0,1,Carballes Baena R.,4.29,78.0,835.0,76.0,180.0,1,1
2022-02-10,3,1,Baez S.,1.97,74.0,866.0,70.0,70.0,1,Sonego L.,1.83,22.0,1962.0,76.0,191.0,1,2
2022-02-10,3,1,Fognini F.,2.54,40.0,1324.0,74.0,178.0,1,Martinez P.,1.51,61.0,1014.0,76.0,185.0,1,1
2022-02-10,3,1,Andujar P.,1.78,73.0,870.0,76.0,180.0,1,Delbonis F.,2.02,42.0,1312.0,88.0,191.0,2,2
2022-02-10,3,1,Cerundolo F.,2.01,107.0,651.0,78.0,185.0,1,Kecmanovic M.,1.79,64.0,971.0,75.0,183.0,1,1
2022-02-11,3,1,Munar J.,3.38,90.0,737.0,78.0,183.0,1,Schwartzman D.,1.31,15.0,2550.0,64.0,170.0,1,2
2022-02-11,3,1,Fognini F.,1.86,40.0,1324.0,74.0,178.0,1,Delbonis F.,1.93,42.0,1312.0,88.0,191.0,2,2
2022-02-11,3,1,Ruud C.,1.21,8.0,4065.0,77.0,183.0,1,Coria F.,4.38,65.0,971.0,73.0,180.0,1,1
2022-02-11,3,1,Sonego L.,1.29,22.0,1962.0,76.0,191.0,1,Verdasco F.,3.57,201.0,325.0,87.0,185.0,2,1
2022-02-12,3,1,Cerundolo F.,3.48,107.0,651.0,78.0,185.0,1,Schwartzman D.,1.3,15.0,2550.0,64.0,170.0,1,2
2022-02-12,3,1,Delbonis F.,4.38,42.0,1312.0,88.0,191.0,2,Ruud C.,1.21,8.0,4065.0,77.0,183.0,1,2
2022-02-12,3,1,Sonego L.,2.38,22.0,1962.0,76.0,191.0,1,Schwartzman D.,1.57,15.0,2550.0,64.0,170.0,1,2
2022-02-13,3,1,Ruud C.,1.42,8.0,4065.0,77.0,183.0,1,Schwartzman D.,2.85,15.0,2550.0,64.0,170.0,1,1
2022-02-07,1,2,Querrey S.,2.55,118.0,605.0,95.0,198.0,1,Anderson K.,1.5,101.0,699.0,93.0,203.0,1,2
2022-02-08,1,2,Nakashima B.,1.34,82.0,802.0,84.0,185.0,1,Millman J.,3.22,89.0,738.0,79.0,183.0,1,1
2022-02-08,1,2,Lopez F.,3.1,102.0,686.0,73.0,185.0,2,Thompson J.,1.36,83.0,800.0,73.0,183.0,1,2
2022-02-08,1,2,Giron M.,1.52,70.0,918.0,77.0,180.0,1,Sandgren T.,2.52,163.0,400.0,87.0,188.0,1,1
2022-02-08,1,2,Gojowczyk P.,2.63,97.0,713.0,83.0,188.0,1,Broady L.,1.47,121.0,589.0,78.0,183.0,2,2
2022-02-08,1,2,Rodionov J.,3.79,153.0,449.0,83.0,191.0,2,Cressy M.,1.26,59.0,1047.0,91.0,198.0,1,1
2022-02-08,1,2,Kudla D.,1.92,105.0,664.0,75.0,180.0,1,Stebe C.M.,1.86,231.0,269.0,70.0,183.0,2,2
2022-02-08,1,2,Sock J.,2.19,147.0,464.0,84.0,191.0,1,Otte O.,1.66,84.0,789.0,79.0,183.0,1,1
2022-02-09,1,2,Krueger M.,2.34,166.0,388.0,82.0,188.0,1,Nishioka Y.,1.59,108.0,640.0,64.0,170.0,2,2
2022-02-09,1,2,Mannarino A.,1.77,57.0,1074.0,70.0,180.0,2,Johnson S.,2.04,93.0,719.0,86.0,188.0,1,1
2022-02-09,1,2,Altmaier D.,1.74,81.0,803.0,80.0,188.0,1,Seppi A.,2.07,100.0,704.0,75.0,191.0,1,2
2022-02-09,1,2,Giron M.,1.63,70.0,918.0,77.0,180.0,1,Broady L.,2.26,121.0,589.0,78.0,183.0,2,1
2022-02-09,1,2,Nakashima B.,1.3,82.0,802.0,84.0,185.0,1,Thompson J.,3.45,83.0,800.0,73.0,183.0,1,2
2022-02-10,1,2,Anderson K.,2.14,101.0,699.0,93.0,203.0,1,Isner J.,1.7,26.0,1801.0,108.0,208.0,1,2
2022-02-10,1,2,Sock J.,3.44,147.0,464.0,84.0,191.0,1,Fritz T.,1.3,19.0,2310.0,84.0,193.0,1,2
2022-02-10,1,2,Rodionov J.,2.98,153.0,449.0,83.0,191.0,2,Pospisil V.,1.38,150.0,454.0,84.0,193.0,1,2
2022-02-10,1,2,Seppi A.,4.72,100.0,704.0,75.0,191.0,1,Brooksby J.,1.18,54.0,1083.0,83.0,193.0,1,2
2022-02-11,1,2,Stebe C.M.,3.88,231.0,269.0,70.0,183.0,2,Opelka R.,1.25,23.0,1846.0,100.0,211.0,1,2
2022-02-11,1,2,Nishioka Y.,2.49,108.0,640.0,64.0,170.0,2,Mannarino A.,1.52,57.0,1074.0,70.0,180.0,2,2
2022-02-11,1,2,Thompson J.,3.02,83.0,800.0,73.0,183.0,1,Brooksby J.,1.38,54.0,1083.0,83.0,193.0,1,2
2022-02-11,1,2,Fritz T.,1.21,19.0,2310.0,84.0,193.0,1,Giron M.,4.35,70.0,918.0,77.0,180.0,1,2
2022-02-12,1,2,Isner J.,1.62,26.0,1801.0,108.0,208.0,1,Pospisil V.,2.28,150.0,454.0,84.0,193.0,1,1
2022-02-12,1,2,Mannarino A.,2.27,57.0,1074.0,70.0,180.0,2,Opelka R.,1.63,23.0,1846.0,100.0,211.0,1,2
2022-02-12,1,2,Opelka R.,1.66,23.0,1846.0,100.0,211.0,1,Isner J.,2.21,26.0,1801.0,108.0,208.0,1,1
2022-02-13,1,2,Brooksby J.,1.4,54.0,1083.0,83.0,193.0,1,Giron M.,2.91,70.0,918.0,77.0,180.0,1,1
2022-02-13,1,2,Opelka R.,1.78,23.0,1846.0,100.0,211.0,1,Brooksby J.,2.03,54.0,1083.0,83.0,193.0,1,1
2022-02-07,1,2,Mcdonald M.,1.61,49.0,1121.0,73.0,178.0,1,Basilashvili N.,2.29,21.0,2016.0,79.0,185.0,1,1
2022-02-07,1,2,Goffin D.,3.36,47.0,1156.0,68.0,180.0,1,De Minaur A.,1.32,34.0,1486.0,69.0,180.0,1,2
2022-02-07,1,2,Hurkacz H.,1.19,11.0,3308.0,77.0,188.0,1,Tsonga J.W.,4.55,247.0,245.0,91.0,188.0,1,1
2022-02-07,1,2,Norrie C.,1.69,13.0,2865.0,80.0,188.0,2,Humbert U.,2.15,41.0,1318.0,73.0,188.0,2,1
2022-02-08,1,2,Griekspoor T.,2.2,62.0,1011.0,85.0,188.0,1,Karatsev A.,1.66,14.0,2633.0,85.0,185.0,1,1
2022-02-08,1,2,Khachanov K.,1.34,28.0,1748.0,88.0,198.0,1,Popyrin A.,3.25,66.0,955.0,78.0,196.0,1,1
2022-02-08,1,2,Rublev A.,1.14,7.0,4565.0,68.0,188.0,1,Laaksonen H.,5.57,85.0,784.0,78.0,185.0,1,1
2022-02-08,1,2,Musetti L.,2.65,63.0,995.0,78.0,185.0,1,Ymer M.,1.47,75.0,863.0,75.0,183.0,1,1
2022-02-08,1,2,Davidovich Fokina A.,4.35,46.0,1160.0,80.0,183.0,1,Tsitsipas S.,1.21,4.0,7145.0,83.0,193.0,1,2
2022-02-08,1,2,Van De Zandschulp B.,1.21,51.0,1114.0,83.0,188.0,1,Zapata Miralles B.,4.3,129.0,558.0,79.0,183.0,1,1
2022-02-09,1,2,Fucsovics M.,2.06,38.0,1357.0,82.0,188.0,1,Krajinovic F.,1.76,36.0,1414.0,75.0,185.0,1,1
2022-02-09,1,2,Harris L.,1.73,35.0,1477.0,80.0,193.0,1,Ivashka I.,2.1,48.0,1134.0,83.0,196.0,1,2
2022-02-09,1,2,Gerasimov E.,3.94,126.0,564.0,84.0,183.0,1,Auger-Aliassime F.,1.24,9.0,3818.0,84.0,188.0,1,2
2022-02-09,1,2,Gaston H.,2.81,69.0,921.0,68.0,173.0,2,Kwon S.W.,1.43,53.0,1095.0,72.0,180.0,1,2
